density,theta1,theta2,theta3,C11,C12,C13,C22,C23,C33,C44,C55,C66
0.619117,0.0,0.0,82.162,0.508925,0.1648202,0.157301,0.5110754,0.1588727999999999,0.4544475999999999,0.1637282,0.162232,0.1691324
0.601488,17.0956,67.2041,68.1441,0.4893412,0.1489312,0.1500682,0.4435681999999999,0.1467782,0.4456128,0.1542456,0.157664,0.1565908
0.300661,0.0,76.8777,26.0234,0.1103313999999999,0.0220119,0.0220426,0.07858778,0.0191207,0.08780954,0.02821008,0.03319072,0.0324188
0.886605,44.2189,23.0301,0.0,0.9761998,0.3921362,0.4047022,1.039566,0.42105,1.095394,0.3199472,0.3102834,0.3024308
0.467622,0.0,30.5035,62.9184,0.3319345999999999,0.0789434,0.0797105,0.2537778,0.06309602,0.2032884,0.0769317,0.09694874,0.09794602
0.474051,0.0,16.8563,0.0,0.4817072,0.02978334,0.1426218,0.0517658,0.02872368,0.4826612,0.03362734,0.1679572,0.03433594
0.341717,15.7236,0.0,37.6037,0.1564374,0.04389394,0.01834784,0.2397043999999999,0.02642126,0.05237758,0.0349561,0.025823,0.06616284
0.56213,51.8316,0.0,0.0,0.2098766,0.10093802,0.10036266,0.484259,0.149454,0.4754324,0.1647622,0.1120122,0.1131905999999999
0.698339,85.4872,20.3208,0.0,0.625884,0.2155316,0.2198154,0.6247835999999999,0.2168505999999999,0.638781,0.2043812,0.2072636,0.2035504
0.659967,0.0,22.8142,0.0,0.6959411999999999,0.09464124,0.2240526,0.2082596,0.09436968,0.6873136,0.0971513,0.2332672,0.0993256999999999
0.543133,0.0,18.6165,0.0,0.5436635999999999,0.04684602,0.1702906,0.08555906,0.04550248,0.5627006,0.05062472,0.1919563999999999,0.05222074
0.851815,83.9732,0.0,20.5138,0.9613416,0.3769495999999999,0.37266,0.9803226,0.3763372,0.9628304,0.2960556,0.2935844,0.2966607999999999
0.8908379999999999,33.8852,0.0,0.0,0.8853943999999999,0.3713664,0.3722188,1.096294,0.4312084,1.0959219999999998,0.3321527999999999,0.2906236,0.289263
0.855409,44.0222,0.0,70.9181,0.95154,0.3759914,0.3643699999999999,0.9905552,0.3730676,0.9359354,0.2952564,0.2895248,0.2966152
0.40724,37.6123,71.8554,24.695,0.1882722,0.0508787,0.0507527,0.1782764,0.05449956,0.2126594,0.06977994,0.06612038,0.06414202
0.602241,0.0,18.3662,61.0395,0.5412106,0.1600773999999999,0.1440847999999999,0.4790702,0.1356782,0.355775,0.142808,0.1519914,0.1680617999999999
0.4075539999999999,86.8073,0.0,71.5066,0.2046632,0.05699284,0.05395102,0.20419,0.0525557,0.1748592,0.0674153,0.0675019999999999,0.07240818
0.813407,61.0537,0.0,0.0,0.7747352,0.314399,0.3155432,0.8962361999999999,0.3406844,0.9097714,0.2804546,0.2646766,0.2645407999999999
0.500011,17.3093,21.2084,89.8599,0.294712,0.08552028,0.08749886,0.3021548,0.0891706,0.3125744,0.1050692,0.10312696,0.10019076
0.8928020000000001,79.7188,0.0,15.4347,1.070892,0.43296,0.4314074,1.086918,0.4344668,1.082876,0.3241482,0.3226614,0.3237322
0.571687,41.18899999999999,79.0799,61.3617,0.3980756,0.1294966,0.1299398,0.4148132,0.1340756,0.4256301999999999,0.1443686,0.1396869999999999,0.1392447999999999
0.493358,0.0,15.8113,77.4854,0.3232547999999999,0.08743448,0.08467622,0.2921816,0.07868746,0.2442877999999999,0.09360474,0.10164368,0.10517942
0.3093329999999999,20.4654,49.3862,0.0,0.10741712,0.0156006,0.0296371,0.04851858,0.0222798,0.1658934,0.03020582,0.04711738,0.02337998
0.885166,0.0,0.0,80.6866,1.039372,0.4129728,0.4087005999999999,1.0445799999999998,0.4101695999999999,1.023012,0.3127868,0.3119465999999999,0.3142125999999999
0.7670899999999999,0.0,33.2547,0.0,0.8845848,0.2277156,0.3195804,0.5373764,0.227981,0.8793588,0.2052458,0.2813817999999999,0.2062312
0.762617,33.7546,0.0,25.1043,0.6005218000000001,0.2432084,0.2188474,0.8554811999999999,0.2799656,0.7423466,0.250157,0.1975696,0.2181714
0.738794,41.2683,89.0691,33.901,0.7132948,0.2610659999999999,0.2536054,0.745448,0.2613102,0.7183126,0.2334166,0.2267912,0.2331122
0.888863,17.1672,0.0,0.0,0.8129850000000001,0.3386446,0.3382702,1.089106,0.4221996,1.09191,0.3340394,0.2607616,0.26179
0.522944,26.0747,36.9138,80.8398,0.350571,0.0986143999999999,0.1038838999999999,0.32743,0.09945724,0.341665,0.11363952,0.1186522,0.1129906
0.383229,0.0,18.509,0.0,0.2981094,0.01924894,0.07911648,0.03706194,0.01925848,0.2959632,0.02315226,0.1082101999999999,0.0234535999999999
0.740336,22.081,55.1922,17.8457,0.7312028,0.2340016,0.2577616,0.607066,0.2358617999999999,0.7450289999999999,0.2163556,0.233121,0.2149032
0.724171,0.0,15.0837,60.9273,0.7427514000000001,0.2552317999999999,0.2290688,0.7122236,0.2212182,0.5642594,0.2068337999999999,0.213783,0.2327217999999999
0.7176170000000001,16.4675,17.1444,0.0,0.6351621999999999,0.1753462,0.2402692,0.5715026,0.22191,0.8339892,0.2051476,0.2225772,0.1605849999999999
0.7480899999999999,43.306,0.0,16.5637,0.5346261999999999,0.2266246,0.2164294,0.8135382,0.2811314,0.7749436,0.2527428,0.2005142,0.2089694
0.69685,85.2846,21.0635,69.0154,0.6473791999999999,0.2206432,0.2198332,0.633347,0.2168384,0.6162618000000001,0.2044732,0.2068297999999999,0.2072384
0.6896220000000001,57.694,0.0,54.91,0.588747,0.2200058,0.2007386,0.6830004,0.2176846,0.5795664,0.2073032,0.1920753999999999,0.209176
0.525021,0.0,54.2333,21.018,0.4388258,0.09574724,0.1159484,0.2195764,0.0841755,0.3621824,0.09645508,0.1337426,0.1098498
0.780227,82.6313,16.4517,26.6337,0.8074968000000001,0.2995748,0.2943428,0.8189946,0.2937667999999999,0.792858,0.250467,0.252091,0.2556123999999999
0.5389729999999999,0.0,25.8263,58.9405,0.4361635999999999,0.1152946,0.1078678,0.3601534,0.0933248,0.2689778,0.106669,0.1242674,0.1315952
0.755088,15.8489,25.752,70.9708,0.7682292,0.2692948,0.2652988,0.7378314,0.259715,0.6993638000000001,0.2316304,0.2363174,0.2378512
0.313486,47.952,0.0,37.0997,0.06427416,0.02610342,0.01535024,0.1791806,0.02613808,0.0808778,0.03924826,0.02297246,0.0370844
0.6211270000000001,80.5613,39.835,51.7124,0.513741,0.1646253999999999,0.160776,0.4902685999999999,0.155622,0.4660488,0.1602148,0.165156,0.1696262
0.6919109999999999,0.0,0.0,30.8058,0.7094408,0.2330296,0.1195256,0.7024714,0.1205869999999999,0.2654072,0.1235813999999999,0.1234666,0.2363453999999999
0.544637,35.4058,21.7758,88.9126,0.3455682,0.1086258,0.1077318,0.3803864,0.1146686,0.3780888,0.1291546,0.1212642,0.1215538
0.813983,0.0,30.5989,0.0,0.9530488,0.2681244,0.3542447999999999,0.6381076,0.2674836,0.9505012,0.2285424,0.2989178,0.2293218
0.720951,0.0,0.0,23.4912,0.7840802,0.2670402,0.1452426,0.7815770000000001,0.14553,0.3404667999999999,0.1436523999999999,0.1418142,0.2574582
0.716116,0.0,0.0,56.6115,0.7339448000000001,0.2614372,0.2166203999999999,0.7461416000000001,0.2169796,0.5167835999999999,0.203673,0.2033142,0.2386724
0.786034,0.0,35.927,28.1262,0.9262336,0.3030469999999999,0.312591,0.7558858,0.2719736,0.797261,0.2321932,0.2647484,0.2575478
0.420547,40.9495,29.9833,73.836,0.2045438,0.0549669,0.05739386,0.213369,0.05887928,0.2115377999999999,0.07498988,0.07227838,0.06989318
0.38777,39.7785,67.1304,0.0,0.1358594,0.03384728,0.04192314,0.1328074,0.04657406,0.2180174,0.06400404,0.05915984,0.04671186
0.63198,0.0,52.9244,0.0,0.600567,0.149515,0.1951242,0.3396858,0.1492727999999999,0.5796938,0.1552292,0.1966614,0.1554318
0.510757,0.0,16.8356,49.9091,0.417666,0.1045598,0.08329208,0.3382676,0.07110228,0.1788433999999999,0.08380142,0.09661136,0.1257582
0.592337,0.0,15.5219,58.9649,0.527991,0.1566634,0.1297006,0.4735638,0.1241726,0.3073044,0.1334288,0.1398584,0.1670114
0.888922,21.4625,88.4436,18.1923,1.04488,0.4166074,0.4153598,1.05382,0.417535,1.0497040000000002,0.3161382,0.3147127999999999,0.3156788
0.76776,40.1616,17.7172,20.6889,0.6659202,0.2593978,0.2566558,0.833026,0.2943075999999999,0.815484,0.2557034,0.2256376,0.2280114
0.611901,17.7554,0.0,0.0,0.1654994,0.07658434,0.07783054,0.6702111999999999,0.214054,0.6589404000000001,0.2247132,0.0807047,0.0813883999999999
0.426318,67.9452,0.0,0.0,0.1312222,0.05168384,0.05123028,0.2463872,0.06571426,0.2414337999999999,0.0868043,0.06505882,0.06685228
0.393429,42.5966,0.0,0.0,0.05880774,0.03360146,0.03291372,0.249105,0.06663992,0.2634304,0.09354784,0.0410779999999999,0.04219342
0.667131,60.428,78.038,52.9395,0.5489676,0.1901868,0.1888406,0.5763764,0.192584,0.5668728,0.189209,0.186077,0.1869289999999999
0.328314,0.0,41.0583,0.0,0.1821816,0.02150184,0.04226682,0.04145714,0.02021642,0.183241,0.02655996,0.06671398,0.02859108
0.509309,0.0,17.1343,0.0,0.5128074,0.03814984,0.152081,0.06783516,0.03957398,0.4938488,0.04414152,0.176592,0.04279356
0.4282579999999999,73.8852,0.0,0.0,0.1698122,0.0613227,0.0601582,0.2450728,0.06744004,0.243734,0.08600126,0.0745209,0.0756839
0.8685440000000001,0.0,0.0,75.1475,1.0084234,0.3957386,0.3858926,1.0107944,0.386252,0.9634448,0.3012985999999999,0.3012034,0.3064989999999999
0.547855,26.24,0.0,0.0,0.10281226,0.0587501,0.0575478,0.5310974,0.1652382,0.5422100000000001,0.1856854,0.06568812,0.06507504
0.349409,0.0,15.0641,46.6767,0.2203804,0.04124212,0.02819804,0.1552503999999999,0.02234552,0.05665332,0.03117598,0.03711454,0.06357074
0.3199349999999999,28.9958,46.261,39.0171,0.1336362,0.02354054,0.02283236,0.08692488,0.01949344,0.09476012,0.02941602,0.0364144999999999,0.03460538
0.596672,0.0,76.6555,0.0,0.4647938,0.1377118,0.149356,0.3812662,0.138004,0.4797494,0.1473777999999999,0.158712,0.1470896
0.6550739999999999,21.3613,21.4895,0.0,0.4402765999999999,0.124588,0.1690267999999999,0.5229497999999999,0.1917304,0.7272312,0.1926422,0.169789,0.1231046
0.554581,69.9209,15.097,74.7924,0.3841469999999999,0.1220462,0.121067,0.3958454,0.1221674,0.3888492,0.1340652,0.1333707999999999,0.1346662
0.621969,15.6678,40.7595,0.0,0.57467,0.1311023999999999,0.1954232,0.3189832,0.1418596,0.6343548000000001,0.1458819999999999,0.1990747999999999,0.1355472
0.426542,0.0,67.1687,0.0,0.2348256,0.05179824,0.06784672,0.1343914,0.05404158,0.2595206,0.06780552,0.08784814,0.06591546
0.5048819999999999,55.2924,15.9526,86.89200000000001,0.2912845999999999,0.09428604,0.09496106,0.3406378,0.10006692,0.3283216,0.1153013999999999,0.1082914,0.1083243999999999
0.773149,25.0909,0.0,68.8705,0.788543,0.2921212,0.273985,0.8204621999999999,0.2832274,0.7210654000000001,0.2475634,0.2399866,0.2521484
0.728479,0.0,0.0,43.5462,0.7709604,0.2722257999999999,0.1994594,0.7764,0.198207,0.457477,0.1887016,0.1899572,0.2501836
0.846505,74.5154,83.4902,82.5057,0.9682158000000002,0.3782096,0.3752897999999999,0.980148,0.3776587999999999,0.964223,0.2968987999999999,0.2954552,0.2971124
0.400165,0.0,16.015,0.0,0.3340575999999999,0.02056484,0.0924784,0.03971002,0.0207342,0.3461495999999999,0.0246465999999999,0.1239329,0.0250965
0.703928,0.0,39.2636,0.0,0.7477974000000001,0.1697346,0.2567776,0.3818742,0.1702866,0.7416739999999999,0.1668292,0.2430784,0.165819
0.38655,45.8895,17.3987,16.1587,0.08426646,0.03169012,0.03263114,0.204046,0.0485903,0.2180472,0.06965898,0.04335666,0.0419633
0.460657,0.0,21.0183,0.0,0.4360212,0.03198456,0.1242366,0.053173,0.03345882,0.4164814,0.03795888,0.151367,0.0356175
0.58303,0.0,21.2027,0.0,0.5933438,0.06302732,0.1868944,0.1194634,0.06209056,0.5947952,0.06851994,0.2029457999999999,0.06834302
0.810445,28.4791,0.0,25.5128,0.7942826,0.3186622,0.2846554,0.9688598,0.3276742,0.8290171999999999,0.2717112,0.2379112,0.2654435999999999
0.374394,0.0,0.0,72.1409,0.173782,0.04687644,0.03848226,0.1786367999999999,0.03983308,0.10673086,0.05192426,0.05064,0.0643833
0.381983,73.3823,15.099,20.992,0.1260311999999999,0.042134,0.03901106,0.19105,0.0448138,0.1696724,0.0614225,0.05210122,0.05641032
0.791596,18.0438,0.0,0.0,0.4828714,0.2002844,0.199922,0.9150488,0.3258892,0.9109866,0.2939176,0.1738946,0.1739026
0.3809659999999999,0.0,0.0,45.6546,0.2209348,0.05713592,0.03153274,0.2308094,0.03140354,0.0602166999999999,0.04087828,0.04056432,0.0831147
0.895634,0.0,43.2625,0.0,1.068764,0.3716808,0.4204734,0.8877616,0.3719868,1.070262,0.2930906,0.3244756,0.2923404
0.8557049999999999,49.2635,69.7915,19.6753,0.9663342,0.3716176,0.3771644,0.9473496,0.3732682,0.9823206,0.2946627999999999,0.2966972,0.2940667999999999
0.619414,0.0,72.3656,0.0,0.5261054000000001,0.1523076,0.170085,0.397753,0.151354,0.5231692,0.1573962,0.1750556,0.1583997999999999
0.8508020000000001,16.3841,68.3907,25.9603,0.9788158,0.3678082,0.3752548,0.9254292,0.3648368,0.9666208,0.2901344,0.296189,0.292307
0.6988300000000001,0.0,47.3555,89.1207,0.64877,0.2184257999999999,0.222277,0.624302,0.2165532,0.6329516,0.204256,0.209427,0.2060626
0.848497,59.8686,0.0,33.021,0.8821610000000001,0.3551858,0.339771,0.9762254,0.3582634,0.9055724,0.2877588,0.2761962,0.2867542
0.327315,43.8228,86.1241,0.0,0.1043442,0.02767476,0.02728564,0.1167553999999999,0.02936332,0.1237976,0.04270268,0.03940024,0.0386413
0.707619,0.0,16.4788,15.0067,0.8597938,0.2404695999999999,0.247795,0.6226898,0.1920076,0.6506878,0.1719346,0.2236353999999999,0.21814
0.455574,0.0,0.0,15.6915,0.4630094,0.1452422,0.0278897999999999,0.4704914,0.02744904,0.04724902,0.03028334,0.03072602,0.1637356
0.791616,16.1448,21.9793,0.0,0.8444456,0.2698722,0.3289535999999999,0.7390171999999999,0.2986086,0.9687038,0.2498953999999999,0.2760066,0.2254507999999999
0.536171,83.3918,16.8414,0.0,0.337451,0.1047726,0.108734,0.3465278,0.107468,0.3626652,0.1218318,0.1235496,0.119138
0.394415,0.0,0.0,24.5425,0.2746197999999999,0.07425832,0.02217922,0.2914934,0.02197444,0.04118842,0.02764748,0.02688774,0.10705648
0.340679,0.0,23.7506,19.9388,0.2329296,0.0259394,0.02396754,0.07306962,0.009473726,0.06886442,0.0159088,0.0372099,0.03593638
0.511681,35.2298,0.0,22.0492,0.2083817999999999,0.08797572,0.06030094,0.4789882,0.10593806,0.3122954,0.1244426,0.06987846,0.10100182
0.412096,22.2428,0.0,23.919,0.11825138,0.04267178,0.01943622,0.3696236,0.05284296,0.14075302,0.07150384,0.0277478,0.0610203
0.574229,15.2322,0.0,26.2921,0.4657931999999999,0.156396,0.07652834,0.6050708,0.10182768,0.2428576,0.1105767,0.08372632,0.1721407999999999
0.419583,0.0,0.0,31.9457,0.3058465999999999,0.08007396,0.02934288,0.30506,0.03113656,0.05181542,0.03735026,0.03617778,0.1122153999999999
0.50303,0.0,0.0,83.3539,0.3338768,0.09749962,0.09517906,0.3195886,0.09360354,0.2955144,0.1071452,0.1094773999999999,0.1127333999999999
0.469955,0.0,0.0,17.5762,0.4546852,0.1294712,0.02879174,0.4377212,0.0297188,0.05182534,0.03372832,0.03313438,0.1562756
0.894599,72.4086,51.7049,69.7859,1.06834,0.4232866,0.4267912,1.0525719999999998,0.4224822,1.066308,0.3179646,0.3208304,0.3185708
0.4806899999999999,46.1535,17.3977,42.2272,0.2429998,0.08026526,0.06907166,0.3602472,0.08008646,0.2449816,0.09782134,0.08253878,0.09661048
0.6542859999999999,21.2391,39.1876,0.0,0.5604712,0.1458534,0.2005296,0.4105109999999999,0.1692747999999999,0.6928494000000001,0.1687762,0.199325,0.1452323999999999
0.455823,0.0,73.3411,0.0,0.2586074,0.0660006,0.0751627,0.1864337999999999,0.0663582,0.2737644,0.08278138,0.09415266,0.08133662
0.80374,0.0,0.0,43.0823,0.9215278,0.3399138,0.2750838,0.9066114,0.2755405999999999,0.6533821999999999,0.2386944,0.2378983999999999,0.2866147999999999
0.515316,0.0,0.0,15.669,0.522795,0.1607954,0.03557236,0.5321944000000001,0.03507602,0.06218196,0.04046546,0.03978778,0.1827356
0.383663,51.567,42.8019,33.1993,0.150269,0.04068212,0.04237698,0.1561956,0.04178196,0.1899762,0.05706674,0.05766834,0.05390098
0.886458,69.6119,86.5282,55.8088,1.049742,0.4201354,0.4159946,1.059664,0.4183543999999999,1.043976,0.3163518,0.314923,0.3175578
0.75675,80.58,0.0,0.0,0.6943965999999999,0.2609068,0.2593144,0.7560656,0.2706788,0.74953,0.2401118,0.2314177999999999,0.2327948
0.767814,0.0,0.0,56.0748,0.8332964,0.3061164,0.2684236,0.8341948,0.2690402,0.6507634,0.2374282,0.2373396,0.263209
0.74119,16.4662,35.0133,0.0,0.7724479999999999,0.2143447999999999,0.2845762,0.554595,0.2293282,0.8453858,0.2076762,0.2551214,0.193132
0.4741399999999999,84.2308,0.0,0.0,0.2393554,0.07513522,0.0770637,0.2744764,0.08113142,0.2885914,0.09887002,0.09266852,0.09145338
0.647835,52.6443,57.7362,47.6046,0.5387966,0.1827493999999999,0.1808338,0.5507588000000001,0.1821716,0.5428738000000001,0.1810226,0.17978,0.1814424
0.677982,79.5287,0.0,0.0,0.5749034000000001,0.2053582,0.2061436,0.6102476,0.2110996,0.6248924,0.201891,0.1983047999999999,0.1973822
0.592182,0.0,0.0,60.9357,0.4996547999999999,0.1609457999999999,0.1266048,0.5122198,0.1269612,0.2934328,0.136369,0.1360372,0.170872
0.700875,37.4754,0.0,0.0,0.3770132,0.1665463999999999,0.1663914,0.733956,0.2553269999999999,0.7518254,0.2433817999999999,0.1636273999999999,0.1632636
0.8184739999999999,81.5128,0.0,15.0008,0.8666002,0.332572,0.3325896,0.890108,0.3363868,0.8919671999999998,0.2755626,0.273734,0.2737656
0.381219,0.0,0.0,15.0064,0.3274544,0.09027884,0.01786698,0.3280656,0.01804718,0.03752924,0.02173108,0.0218250999999999,0.1184541
0.812434,0.0,0.0,30.8234,0.90556,0.3293694,0.2368527999999999,0.9078494,0.2346987999999999,0.5600666,0.2064846,0.2096096,0.2879712
0.474518,71.1758,89.5363,38.7515,0.2681134,0.08294104,0.07900106,0.2832154,0.0789566,0.2743078,0.09495726,0.094499,0.09843632
0.5630189999999999,71.3606,88.7105,46.812,0.3811164,0.1252246,0.1194536,0.4198848,0.1259298,0.3850949999999999,0.1381584,0.130706,0.137177
0.329259,27.7709,0.0,0.0,0.0327620999999999,0.01636638,0.01531852,0.2161146,0.04749074,0.1720317999999999,0.07231262,0.02028616,0.02106042
0.374299,17.4539,17.1468,45.7743,0.2104773999999999,0.05077514,0.03346476,0.2204096,0.03514578,0.08847042,0.04576096,0.04395646,0.07157398
0.694641,72.0485,0.0,83.8007,0.6040848000000001,0.2157933999999999,0.2136592,0.6439934,0.2182906,0.6246425999999999,0.206528,0.2027088,0.2043234
0.577365,0.0,15.9645,32.3226,0.5812124,0.154343,0.10662878,0.4632372,0.08516904,0.244326,0.09296844,0.1169008,0.1693034
0.7983359999999999,16.772000000000002,24.2283,18.5342,0.9028054,0.3085027999999999,0.3197808,0.8133611999999999,0.2976408,0.8564441999999999,0.2466127999999999,0.264966,0.2565048
0.727924,16.6523,0.0,0.0,0.3502996,0.1454905,0.14450534,0.8166912,0.2811502,0.8188698,0.2689548,0.12955198,0.1337705
0.574198,19.5704,24.8944,0.0,0.3973984,0.07715252,0.1390287999999999,0.2920825999999999,0.1149126999999999,0.60068,0.1240781999999999,0.152753,0.0832281999999999
0.672531,18.5339,0.0,0.0,0.2317274,0.099621,0.09860406,0.7197182,0.2358107999999999,0.7211824,0.2414377999999999,0.0987596999999999,0.10151896
0.898908,37.1729,22.232,25.4699,1.072502,0.4328835999999999,0.4347804,1.099532,0.4410884,1.105176,0.3265086,0.3228448,0.321601
0.347475,0.0,24.7374,19.0263,0.289438,0.02781004,0.03710178,0.0680953,0.01237902,0.11357732,0.01902482,0.05313042,0.03752356
0.6372369999999999,0.0,0.0,74.8051,0.5524404,0.179807,0.167718,0.5314024,0.1668546,0.4515885999999999,0.1695378,0.1712688,0.1814547999999999
0.675908,37.63,49.4049,18.8161,0.5697760000000001,0.1887664,0.2015819999999999,0.565133,0.2031422,0.6604724000000001,0.1959752,0.1936352,0.1820296
0.5295920000000001,50.3868,0.0,69.8751,0.3192336,0.1096367999999999,0.09752636,0.4024678,0.1113168,0.314216,0.1265346,0.1102296,0.1239869999999999
0.704202,0.0,0.0,16.7994,0.770888,0.2541024,0.1021665,0.7677094,0.10340154,0.2442024,0.1019696,0.10148158,0.2572458
0.830256,0.0,20.72,38.681,0.9902494,0.3625744,0.3296028,0.9285314,0.315134,0.7986434,0.2587126,0.2701025999999999,0.294032
0.8739979999999999,30.0103,0.0,64.2344,1.020251,0.4085055999999999,0.3920634,1.055322,0.4006334,0.9818038,0.308863,0.3033972,0.312721
0.800994,81.3441,0.0,0.0,0.8326998,0.3146902,0.3123338,0.8499884,0.3147894,0.8418504000000001,0.2642644,0.2631084,0.2645492
0.867713,0.0,20.9912,0.0,1.0427882,0.3022248,0.3950694,0.7258986,0.3012514,1.0394208,0.2426352,0.3232,0.2456489999999999
0.504265,44.1358,37.3194,27.4768,0.2889972,0.08239896,0.09301142,0.3033717999999999,0.09074992,0.3716288,0.1065536,0.1078252,0.09550208
0.31395,0.0,0.0,58.6823,0.146688,0.03398986,0.02318872,0.1324622,0.02208456,0.05468098,0.03099232,0.03231632,0.05151336
0.697451,84.9086,20.9055,0.0,0.6335111999999999,0.2146916,0.2248182,0.6203546,0.2198302,0.6604482,0.2059266,0.2112624,0.2016304
0.780894,15.012,0.0,19.4664,0.7891952,0.303161,0.2359027999999999,0.9322016,0.2689955999999999,0.6746791999999999,0.2305016,0.2013007999999999,0.26392
0.695164,23.7374,0.0,87.5577,0.6219596,0.219075,0.2154422,0.6513992,0.2214974,0.6272992,0.2081808,0.2029122,0.2059041999999999
0.6710689999999999,0.0,15.5653,0.0,0.7169274,0.09210956,0.2360048,0.2163909999999999,0.09209398,0.7163354000000001,0.09403786,0.241306,0.09095118
0.7621640000000001,58.0472,69.0546,0.0,0.7271516,0.265088,0.2748808,0.7364946,0.277383,0.7875818,0.2442686,0.2419566,0.2347048
0.447651,0.0,0.0,16.1314,0.4273308,0.1239164,0.02500134,0.4094688,0.02592446,0.04509052,0.02883324,0.02850564,0.1485902
0.479037,55.0534,0.0,0.0,0.1378572,0.06737316,0.06727302,0.336565,0.10157686,0.3613072,0.1234079999999999,0.07938132,0.0802893
0.671813,0.0,16.2714,0.0,0.7530435999999999,0.10939646,0.251714,0.2606938,0.11091,0.7588024,0.11035016,0.2513206,0.10921252
0.399928,68.3305,42.7456,69.7704,0.1706378,0.04675224,0.04935352,0.1752454,0.048341,0.1861744,0.06430886,0.06440278,0.06186056
0.581202,0.0,41.4019,0.0,0.5291431999999999,0.09361574,0.1645776,0.1795957999999999,0.09358448,0.5247264,0.1041538,0.1804803999999999,0.1046119999999999
0.8949540000000001,0.0,0.0,43.1594,1.119264,0.4478706,0.408376,1.119806,0.4087136,0.9725754,0.3107205999999999,0.3105248,0.3355554
0.8823989999999999,16.9748,29.4737,23.4122,1.077278,0.411303,0.4212707999999999,1.0221748,0.4070068,1.05908,0.3081488,0.3178055999999999,0.3112534
0.484906,24.418000000000003,81.6131,45.0713,0.3038772,0.08806866,0.08308554,0.2954454,0.08345382,0.2695166,0.09736282,0.09766996,0.1036589999999999
0.8037810000000001,30.5354,15.026,73.308,0.8623584000000001,0.322846,0.3149994,0.8738298000000001,0.3191345999999999,0.8301245999999999,0.2666244,0.2633354,0.2683512
0.814609,0.0,69.4344,0.0,0.9120028,0.3293368,0.3487606,0.8259924000000001,0.331698,0.923778,0.2740515999999999,0.2839337999999999,0.2723352
0.607142,0.0,27.6579,0.0,0.6164684,0.08049884,0.1970096,0.1620677999999999,0.0802337,0.620133,0.08791448,0.21044,0.08863998
0.812802,0.0,0.0,68.34100000000001,0.9071608,0.3437222,0.3242442,0.9077754,0.3256614,0.812655,0.27058,0.2694544,0.2813165999999999
0.819832,54.3284,0.0,0.0,0.7465542,0.3097152,0.3105575999999999,0.940852,0.3547892,0.9345518,0.2909372,0.2609772,0.260252
0.618178,0.0,79.8018,15.1704,0.5221975999999999,0.1642614,0.1649222,0.4663464,0.1572526,0.4981834,0.161338,0.168953,0.1680272
0.8396129999999999,0.0,0.0,71.8802,0.9532815999999998,0.3662396,0.3483674,0.9542728,0.3493156,0.8709456,0.282582,0.281979,0.292979
0.445227,59.0075,0.0,15.3324,0.1297938,0.05825894,0.05335346,0.3094275999999999,0.07698746,0.2614,0.09853008,0.06598394,0.07216798
0.37803,16.0183,46.1958,51.3151,0.2124674,0.04032302,0.04132484,0.1286458,0.03162616,0.1235122,0.04324648,0.05729606,0.05643478
0.874459,81.9342,61.6207,0.0,1.0214534,0.4000271999999999,0.4051765999999999,1.0076024,0.4021462,1.031892,0.3088472,0.310609,0.3076942
0.666157,60.3412,26.702,16.5978,0.5077305999999999,0.1843787999999999,0.189159,0.5957312,0.1992828,0.6171224000000001,0.1941427999999999,0.1856832,0.181416
0.470232,55.7928,15.0158,17.6427,0.1690352,0.06641464,0.0675034,0.3089626,0.0831075,0.3090645999999999,0.1027769,0.0813195,0.080447
0.714091,16.1543,15.3167,44.1723,0.7279256,0.2481224,0.2038569999999999,0.721491,0.2034848,0.51759,0.190429,0.1917438,0.2302072
0.4166189999999999,0.0,55.8987,0.0,0.2586736,0.04720074,0.07067714,0.09724758,0.04505722,0.258559,0.05641118,0.09354936,0.05840798
0.827183,0.0,21.7923,15.0103,0.9882926,0.306934,0.3431274,0.7558208000000001,0.2821572,0.8787548000000001,0.232744,0.2851058,0.2530933999999999
0.88795,39.8124,0.0,35.0309,1.042946,0.4294885999999999,0.410683,1.121278,0.4293768,1.042866,0.3222658,0.3106602,0.3224332
0.7705,78.8446,0.0,15.6136,0.7583861999999999,0.2908602,0.285721,0.8169812,0.296539,0.8024434,0.254162,0.246509,0.25084
0.5095970000000001,0.0,0.0,34.8924,0.4452856,0.1324116,0.05648618,0.4468548,0.0561891,0.09504576,0.06532388,0.06554368,0.157326
0.7543,0.0,51.7948,60.1725,0.8020961999999999,0.2724847999999999,0.2746726,0.7069302,0.2563087999999999,0.7155376,0.2287602,0.2430342,0.2409296
0.507197,88.4874,66.4311,75.6818,0.3156274,0.09364028,0.0912985,0.3053892,0.0915688,0.3010164,0.1073369999999999,0.1072263999999999,0.1102208
0.735967,0.0,0.0,18.4611,0.8323290000000001,0.2862712,0.1579645999999999,0.8275514,0.1599102,0.3844406,0.144509,0.14478,0.2707372
0.728304,0.0,51.6116,0.0,0.7456704000000001,0.2094074,0.2638242,0.491901,0.209152,0.7545018,0.1981523999999999,0.2423467999999999,0.198632
0.614521,0.0,0.0,21.324,0.6440398,0.2089927999999999,0.07941638,0.6576801999999999,0.07794242,0.1663872,0.08412058,0.08448434,0.2197837999999999
0.722163,30.6633,0.0,20.7513,0.5322661999999999,0.216108,0.188573,0.8075158,0.2540304,0.6845894,0.2349393999999999,0.1750292,0.2007804
